obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
3720,11,2009,Findlay City School District,43984,3904365,HANCOCK,to construct school facilities under the Exceptional Needs Program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same; improve the sites thereof & acquire land & interests in land,6329,6004,4.3,28,54195000,,bond
3721,11,2009,Bellefontaine City School District,43588,3904349,LOGAN,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the State of Ohio Classroom Facilities Commission,2398,1804,2.8,38,14580000,,bond
3722,11,2009,Avon Lake City School District,48124,3904743,LORAIN,to construct improve furnish & equip a high school athletics stadium with related site improvements & appurtenances thereto; to construct improve furnish & equip a transportation facility with related improvement & appurtenances thereto; & acquire interests in land necessary in connection therewith,4132,3943,0.39,28,5500000,,bond
3723,11,2009,Avon Lake City School District,48124,3904743,LORAIN,to construct improve furnish & equip school facilities with related site improvements & appurtenances thereto,4813,3261,0.93,28,13000000,,bond
3724,11,2009,Wellington Exempted Village School District,45658,3904436,LORAIN,to construct furnish equip add to re11ate remodel rehabilitate & improve school district buildings & facilities; to clear improve & equip real estate for school purposes including constructing furnishing & equipping a new 3-12 school building,1544,1836,4.44,37,17652853,,bond
3725,11,2009,Madison-Plains Local School District,48272,3904743,MADISON,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,1263,1813,7.17,28,24950154,,bond
3726,11,2009,Austintown Local School District,48298,3904743,MAHONING,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,5270,6641,2.4,37,26862099,,bond
3727,11,2009,Elgin Local School District,48413,3904743,MARION,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the State of Ohio Classroom Facilities Commission; to furnish & equip the same; improve the sites thereof & acquire interests in land necessary in connection therewith,1462,1347,7.49,28,16630000,,bond
3728,11,2009,Upper Valley Joint Vocational School District,47522,3904743,MIAMI,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & sites by paying the local share of costs under the State of Ohio Vocational Facilities Assistance Program,17462,17140,0.46,9,7287961,,bond
3729,11,2009,Port Clinton City School District,44651,3901572,OTTAWA,to construct re11ate remodel add to furnish equip & otherwise improve school district buildings & facilities & acquire clear & improve their sites including but not limited to constructing furnishing & equipping a new middle school & adding to re11ating & otherwise improving Bataan Memorial Elementary School,2916,2534,3.63,37,42000000,,bond
3730,11,2009,Circleville City School District,43760,3904365,PICKAWAY,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,2060,2255,7.36,37,37917624,,bond
3731,11,2009,Logan Elm Local School District,49080,3904743,PICKAWAY,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; furnish & equip the same improve the sites thereof & acquire interests in land necessary in connection therewith,1737,2951,3.8,37,21395000,,bond
3732,11,2009,Crestwood Local School District,49189,3904743,PORTAGE,to construct re11ate remodel add to furnish equip & otherwise improve school district buildings & facilities & clear & improve their sites,2255,2859,2.66,28,12761109,,bond
3733,11,2009,Eaton Community City School District,43935,3904365,PREBLE,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program (including construction of a new elementary building & a new middle school building) & other improvements to school facilities including technology site & athletic field improvements together with equipment furnishings landscaping & all necessary appurtenances thereto,2380,2468,1.4,28,6850000,,bond
3734,11,2009,Twin Valley Community Local School District,49296,3904548,PREBLE,to pay the local share of construction under the State of Ohio Classroom Facilities Assistance Program,1005,1043,1.6,28,2936146,,bond
3735,11,2009,Madison Local School District,49452,3904548,RICHLAND,to pay local share of school construction under the State of Ohio Classroom Facilities Assistance Program for a segmented project (including construction of a new elementary/middle school building) an auditorium & other improvements to school facilities together with equipment furnishings landscaping & all necessary appurtenances thereto,2675,3917,7,28,46000000,,bond
3736,11,2009,Shelby City School District,44776,3901572,RICHLAND,to construct add to re11ate remodel furnish equip & otherwise improve school district buildings & facilities & improve & equip real estate for school purposes,2089,2789,6.9,28,24645000,,bond
3737,11,2009,Bellevue City School District,43596,3904349,SANDUSKY,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; furnish & equip the same improve the sites thereof & acquire interests in land necessary in connection therewith,2394,2339,4.9,38,23410000,,bond
3738,11,2009,Woodmore School District,49577,3904548,SANDUSKY,to pay the local share of the cost of constructing furnishing & equipping a new elementary/middle school building under the State of Ohio Exceptional Needs school facilities assistance program & to construct add to furnish equip and otherwise improve school district buildings & facilities & clearing improving & equipping their sites,1276,1522,6.97,37,19495249,,bond
3739,11,2009,Fostoria City School District,43992,3904365,SENECA,to pay the local share of construction under the State of Ohio Classroom Facilities Assistance Program,870,2747,2.76,28,8418096,,bond
3740,11,2009,Hopewell-Loudon Local School District,49700,3904548,SENECA,to construct locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same; improve the sites thereof;& acquire interests in land in connection therewith,795,1188,2.18,38,4000000,,bond
3741,11,2009,Hopewell-Loudon Local School District,49700,3904548,SENECA,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same & improve the sites thereof; to acquire interests in land in connection therewith,854,1175,5.98,38,10975000,,bond
3742,11,2009,Old Fort Local School District,49726,3904548,SENECA,to construct school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same & improve the sites thereof,377,541,5.89,38,4855358,,bond
3743,11,2009,Manchester Local School District,50005,3904517,SUMMIT,to construct furnish equip add to re11ate remodel rehabilitate & improve school district buildings & facilities & clear improve & equip real estate for school purposes,1817,1895,6.98,37,26594050,,bond
3744,11,2009,Norton City School District,44552,3904368,SUMMIT,to construct furnish equip add to re11ate remodel rehabilitate & improve school district buildings & facilities & clear improve & equip real estate for school purposes,2205,2954,6.98,37,42624324,,bond
3745,11,2009,Matthews Local School District,48850,3904743,TRUMBULL,to construct furnish & equip a new K-12 school building & clearing improving & equip its site & construct furnish equip & otherwise improve other school district facilities & clearing improving & equipping their sites,1269,1798,8.1,37,22500000,,bond
3746,11,2009,Weathersfield Local School District,50252,3904517,TRUMBULL,to construct add to re11ate remodel furnish equip & otherwise improve school district buildings & facilities including expanding & improving facilities as 5 be required for participation in the State of Ohio Classroom Facilities Assistance Program & acquire improve & equip their sites,962,1039,6.4,28,8400000,,bond
3747,11,2009,Vantage Career Center Joint Vocational School District,47472,3904743,VANWERT,to pay the local share of school construction under the State of Ohio Vocational Facilities Assistance Program other re11ations additions equipment furnishings & site improvements and all necessary appurtenances thereto,10782,9461,1.05,28,17869000,,bond
3748,11,2009,Marietta City School District,45476,3904504,WASHINGTON,to construct add to re11ate & improve school facilities site acquisition & provide equipment furnishings & site improvements therefore,3174,4382,6.04,37,48000000,,bond
3749,11,2009,Triway Local School District,50591,3904517,WAYNE,to construct furnish & equip a new 6-12 school building & to clear improve & equip its sites,1773,2779,4.5,28,18000000,,bond
3750,11,2009,Eastwood Local School District,50674,3904517,WOOD,to construct a school facility & related facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same & improve the sites thereof,1504,2180,2.64,38,10425000,,bond
3751,5,2010,Ashtabula County Joint Vocational School District,43513,3904349,ASHTABULA,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & sites; to pay the local share of costs under the State of Ohio Vocational School Facilities Assistance Program,9063,9635,0.61,25,17409000,,bond
3752,5,2010,Beachwood City School District,43554,3904349,CUYAHOGA,to construct re11ate remodel add to furnish equip & otherwise improve school district buildings & facilities & clear & improve their sites including re11ating remodeling & otherwise improve the high school,2544,1020,2.5,30,30000000,,bond
3753,5,2010,Rocky River City School District,44701,3901572,CUYAHOGA,to construct re11ate remodel add to furnish equip & otherwise improve the school district buildings & facilities & to clear & improve their sites,3549,2722,3.2,34,42902050,,bond
3754,5,2010,Westlake City School District,45062,3904504,CUYAHOGA,to construct re11ate remodel add to furnish equip & otherwise improve the school district buildings & facilities & to acquire clear & improve their sites,5112,4074,3.4,34,84056066,,bond
3755,5,2010,Madison-Plains Local School District,48272,3904743,MADISON,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,1193,1391,6.99,28,24950154,,bond
3756,5,2010,Circleville City School District,43760,3904365,PICKAWAY,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,1815,1792,7.59,37,37917624,,bond
3757,5,2010,Green Local School District,50559,3904517,WAYNE,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & to re11ate furnish equip and otherwise improve school district buildings & facilities & acquire & improve their sites,1246,1063,4.75,37,12950000,,bond
3758,5,2010,Triway Local School District,50591,3904517,WAYNE,to construct furnish & equip a new 6-12 school building & clear improve & equip its site,1687,2244,4.5,28,18000000,,bond
3759,8,2010,Northeastern Local School District,46722,3904414,CLARK,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & required locally funded initiatives,2638,3764,7.876,28,58934558,,bond
3760,8,2010,Madison-Plains Local School District,48272,3904743,MADISON,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,1149,1369,6.99,28,24950154,,bond
3761,11,2010,Berea City School District,43612,3904349,CUYAHOGA,to construct furnish & equip a new high school; to re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & acquire clear & improve their sites,8951,9971,2.95,37,87000000,,bond
3762,11,2010,Brooklyn City School District,43653,3904365,CUYAHOGA,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & acquire clear & improve real estate for school purposes,1337,2404,4.57,36,29700000,,bond
3763,11,2010,Defiance City School District,43869,3904365,DEFIANCE,to construct school facilities & add to school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to re11ate & improve existing school facilities; to furnish & equip the same & improve the sites thereof,1951,3408,3.95,37,18525000,,bond
3764,11,2010,Groveport Madison Local School District,46979,3904414,FRANKLIN,to construct & improve school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same; to improve the sites thereof; & acquire land & interests in land as necessary,5593,6707,6.7,38,113728904,,bond
3765,11,2010,West Ge8a Local School District,47225,3904722,GE8A,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & to acquire clear & improve their sites,3489,4231,1.12,28,12000000,,bond
3766,11,2010,Deer Park Community City School District,43851,3904365,HAMILTON,to construct a new elementary school & re11ate the junior/senior high school together with necessary furnishings equipment & landscaping & all necessary appurtenances thereto,2261,2363,5.87,38,30000000,,bond
3767,11,2010,Sycamore Community City School District,44867,3901572,HAMILTON,to construct add to re11ate & improve Maple Dale Elementary School & other school facilities & provide furnishings equipment & site improvements therefor,8336,6384,0.61,25,17500000,,bond
3768,11,2010,Columbia Local School District,48140,3904743,LORAIN,to construct re11ate remodel add to furnish equip & otherwise improve school district buildings & facilities & improve & equip sites for such buildings & facilities,1460,1490,1.85,28,6000000,,bond
3769,11,2010,Keystone Local School District,48165,3904743,LORAIN,to construct furnish & equip a new middle school re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & acquire clear & improve their sites,2218,1899,2.19,37,11500000,,bond
3770,11,2010,Franklin City School District,44008,3904365,WARREN,to construct a new high school together with land acquisition necessary furnishings equipment & landscaping & all necessary appurtenances thereto,2502,3371,4.2,38,35000000,,bond
3771,11,2010,Chippewa Local School District,50534,3904517,WAYNE,to pay the local share of constructing furnishing & equipping a new elementary/middle school building & re11ating the existing Chippewa High School under the State of Ohio Classroom Facilities Assistance Program & to construct add to furnish equip & otherwise improve school district buildings & facilities & to clear improve & equip their sites,1715,2094,6.3,35,23012572,,bond
3772,11,2010,Rossford Exempted Village School District,45609,3904436,WOOD,to construct new school facilities & related facilities including a high school & middle school; to furnish & equip the same; & improve the sites thereof,1721,3255,5.99,37,50250000,,bond
3773,2,2011,Columbia Local School District,48140,3904743,LORAIN,to construct re11ate remodel add to furnish equip & otherwise improve school district buildings & facilities & improve & equip the sites for such buildings & facilities,944,873,1.85,28,6000000,,bond
3774,5,2011,Bath Local School District,45765,3904436,ALLEN,to pay the cost of constructing a new PK-5 elementary building & demolishing the old elementary building together with furnishings equipment landscaping & all necessary appurtenances,836,1000,5.87,37,25100000,,bond
3775,5,2011,United Local School District,46458,3904414,COLUMBIANA,to construct school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission & locally funded initiatives; furnish & equip the same; improve the sites thereof; & acquire interest in land necessary in connection therewith,957,1082,3.92,37,9750000,,bond
3776,5,2011,Deer Park Community City School District,43851,3904365,HAMILTON,to construct a new elementary school & re11ate the junior/senior high school together with necessary furnishings equipment & landscaping & all necessary appurtenances thereto,980,1286,5.86,38,30000000,,bond
3777,5,2011,Sheffield-Sheffield Lake City School District,44768,3901572,LORAIN,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & clearing & improving real estate for school district purposes,1116,921,4.94,34,31000000,,bond
3778,11,2011,Buckeye Local School District,48470,3904743,ASHTABULA,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & clear & improve their sites,1397,2549,5,36,25350000,,bond
3779,11,2011,United Local School District,46458,3904414,COLUMBIANA,to construct school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission & locally funded initiatives; to furnish & equip the same; to improve the sites thereof; & acquire interests in land necessary in connectin therewith,1198,1806,3.92,37,9750000,,bond
3780,11,2011,Vermilion Local School District,46821,3904414,ERIE,to construct add to re11ate & improve existing facilities; furnish & equip the same & improve the sites thereof,1979,3380,3.9827,37,33000000,,bond
3781,11,2011,Avon Local School District,48116,3904743,LORAIN,to construct re11ate remodel enlarge furnish equip & otherwise improve school district buildings & facilities & to acquire improve & equip the sites for such buidings & facilities,3790,3961,2.25,32,32000000,,bond
3782,11,2011,Fort Recovery Local School District,48595,3904743,MERCER,to construct improvements & re11ations to the existing high school (including demolition of the 1935 section HVAC roofing electrical & technology improvements) & provide equipment furnishings & site improvements,902,676,2.7,23,3400000,,bond
3783,11,2011,Bryan City School District,43679,3904365,WILLIAMS,to pay the cost in anticipation of partial Ohio School Facilities Commission reimbursement of constructing a new PK-4 elementary school building & demolishing Lincoln & Washington Elementary school buildings together with furnishings equipment landscaping & all necessary appurtenances,1805,2540,3.9,28,17408123,,bond
3784,11,2010,SOUTHEASTERN LSD,49528,3904548,CLAR,"for general permanent improvements, including paying a portion of the local share of the school construction under the State of Ohio Classroom Facilities Assistance Program",343,1536,,25,,,combo
3785,11,2010,SOUTHEASTERN LSD,49528,3904548,CLAR,paying the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,343,1536,4.35,37,7983000,,combo
3786,11,2010,ARCADIA LSD,47415,3904351,HANC,current operating expenses,494,944,,28,,,combo
3787,11,2010,ARCADIA LSD,47415,3904351,HANC,to construct new school facilities & related facilities under the Ohio School Facilities Commission Classroom Facilities Assistance Program; to re11ate & improve existing facilities; to furnish & equip the same; to improve the sites thereof & acquire land as necessary in connection therewith,494,944,7.4,28,9250000,,combo
3788,11,2010,ARLINGTON LSD,47423,3904351,HANC,current operating expenses,821,894,,100,,,combo
3789,11,2010,ARLINGTON LSD,47423,3904351,HANC,to construct school facilities & re11ate existing school facilities under the Ohio School Facilities Commission Classroom Facilities Assistance Program; to furnish & equip the same & improve the sites thereof,821,894,6,37,7301094,,combo
3790,11,2010,TORONTO CSD,44917,3901572,JEFF,"to pay the local share of cost to construct, furnish & equip a new middle/high school building under the State of Ohio Classroom Facilities Assistance Program & to construct, add to, furnish, equip & otherwise improve school district buildings & facilities & to clear, improve & equip their sites",1496,877,5.95,37,8200000,,combo
3791,11,2010,TORONTO CSD,44917,3901572,JEFF,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",1496,877,0.5,100,,,combo
3792,11,2010,FORT RECOVERY LSD,48595,3904743,MERC,to pay the local share of school construction under the State of Ohio Classroom Assistance Program,618,1206,1.2,23,1467379,,combo
3793,11,2010,FORT RECOVERY LSD,48595,3904743,MERC,"to pay the cost of locally funded initiatives, including equipment, furnishings & all necessary appurtenances thereto",618,1206,3.2,23,3878864,,combo
3794,11,2010,FORT RECOVERY LSD,48595,3904743,MERC,to pay the cost of maintaining classroom facilities constructed with the proceeds of the previously issued bonds,618,1206,0.5,23,,,combo
3795,11,2010,NOBLE LSD,48900,3904743,NOBL,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,1089,1678,3.3,28,6925599,,combo
3796,11,2010,NOBLE LSD,48900,3904743,NOBL,to pay the cost of maintaining the Classroom Facilities included in the project,1089,1678,0.5,23,,,combo
3797,11,2010,NOBLE LSD,48900,3904743,NOBL,current expenses,1089,1678,4.52,100,,,combo
3798,11,2010,GREEN LSD,50559,3904517,SCIO,current operating expenses,453,1045,,100,,,combo
3799,11,2010,GREEN LSD,50559,3904517,SCIO,"to re11ate & improve existing facilities, including health & safety upgrades; to furnish & equip the same; improve the sites thereof & acquire land & interest in land",453,1045,9.5,28,1000000,,combo
3800,11,2010,DALTON LSD,50542,3904517,WAYN,"to construct, re11ate, remodel, rehabilitate, add to, furnish, equip & otherwise improve school district buildings & facilities & acquire, clear & improve real estate for school district purposes",1229,1382,6,28,14750000,,combo
3801,11,2010,DALTON LSD,50542,3904517,WAYN,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",1229,1382,0.5,100,,,combo
3802,8,2010,GREENVILLE CSD,44099,3904365,DARK,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & other improvements to school facilities, including construction of a new middle school building together with equipment, furnishings, building demolition & other site improvements & all necessary appurtenances thereto",2784,2827,2.9,37,24700000,,combo
3803,8,2010,GREENVILLE CSD,44099,3904365,DARK,to maintain the classroom facilities included in the project,2784,2827,0.5,23,,,combo
3804,8,2010,SOUTHERN LSD,49064,3904743,MEIG,"to construct school facilities, including facilities under the Ohio School Facilities Commission Classroom Facilities Assistance Program; to re11ate, improve & construct additions to existing school facilities, including improvements to school technology; to furnish & equip the same & landscape & improve the sites thereof",565,542,2.7,37,3950000,,combo
3805,8,2010,SOUTHERN LSD,49064,3904743,MEIG,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",565,542,0.5,100,,,combo
3806,8,2010,COVINGTON EVSD,49999,3904517,MIAM,"to construct school facilities, including facilities under the Classroom Facilities Assistance Program of the Ohio School FacilitiesCommission; to furnish & equip the same to improve the sites thereof & acquire interests in land necessary in connection therewith",473,836,7,38,12561794,,combo
3807,8,2010,COVINGTON EVSD,49999,3904517,MIAM,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",473,836,2.5,100,,,combo
3808,8,2010,MADISON LSD,49452,3904548,RICH,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance program for a segmented project, including a new 5-8 school building, a cafeteria/auditorium & other improvements to school facilities, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",2276,1557,3.7,37,25800161,,combo
3809,8,2010,MADISON LSD,49452,3904548,RICH,to pay the cost of maintaining classroom facilities included in the project,2276,1557,0.5,23,,,combo
3810,8,2010,SHELBY CSD,44776,3901572,RICH,"to construct, add to, re11ate, remodel, furnish, equip & otherwise improve school district buildings & facilities & improve & equip real estate for school purposes",2195,1948,4,35,17000000,,combo
3811,8,2010,SHELBY CSD,44776,3901572,RICH,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",2195,1948,1,100,,,combo
3812,8,2010,NORTON CSD,44552,3904368,SUMM,"to construct, furnish, equip, add to, re11ate, remodel, rehabilitate & improve school district buildings & facilities, & to acquire, clear, improve & equip real estate for school purposes",1488,2150,4.6,37,27505239,,combo
3813,8,2010,NORTON CSD,44552,3904368,SUMM,"to acquire, construct, enlarge re11ate & finance permanent improvements",1488,2150,2,100,,,combo
3814,8,2010,WARREN LSD,50500,3904517,WASH,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same; improve the sites thereof & acquire land and interests in land as necessary,1633,2214,8.26,28,31820000,,combo
3815,8,2010,WARREN LSD,50500,3904517,WASH,"to acquire, construct, enlarge re11ate & finance permanent improvements",1633,2214,0.5,100,,,combo
3816,5,2010,LOUDONVILLE-PERRYSVILLE EVSD,50203,3904517,ASHL,"to construct school facilities & locally funded initiatives under the classroom facilities assistance program of the Ohio School Facilities Commission, to furnish & equip the same, improve the sites thereof & acquire interests in land necessary in connection therewith",1076,1798,6.56,38,22606841,,combo
3817,5,2010,LOUDONVILLE-PERRYSVILLE EVSD,50203,3904517,ASHL,"to acquire, construct, enlarge re11ate & finance permanent improvements",1076,1798,1.5,100,,,combo
3818,5,2010,COSHOCTON CSD,43828,3904365,COSH,"to construct, add to, re11ate, remodel, furnish, equip & otherwise improve school district buildings & facilities as 5 be required for participation in the State of Ohio Classroom Facilities Assistance Program & improving & equipping their sites",1540,1140,3.16,34,9445887,,combo
3819,5,2010,COSHOCTON CSD,43828,3904365,COSH,"to acquire, construct, enlarge re11ate & finance permanent improvements",1540,1140,0.5,100,,,combo
3820,5,2010,GREENVILLE CSD,44099,3904365,DARK,"to pay the local share of school construction under the State of Ohio Classroom facilities assistance program & other improvements to school facilities, including construction of a new middle school building, together with equipment, furnishings, building demolition & other site improvements & all necessary appurtenances thereto",2717,3406,2.9,37,24700000,,combo
3821,5,2010,GREENVILLE CSD,44099,3904365,DARK,to pay the cost of maintaining classroom facilities included in the project,2717,3406,0.5,23,,,combo
3822,5,2010,MARIEMONT CSD,45476,3904504,HAMI,"for new construction, additions, re11ations & improvements to school facilities & providing equipment, furnishings & site improvements therefor ",1952,1239,5.28,37,39800000,,combo
3823,5,2010,MARIEMONT CSD,45476,3904504,HAMI,current operating expenses,1952,1239,5.15,100,,,combo
3824,5,2010,PRINCETON CSD,44677,3901572,HAMI,"for new construction, improvements, re11ations & additions to school facilities & providing equipment, furnishings & site improvements therefor, including but not limited to technology, security systems, meeting areas for community organizations, science laboratories, classrooms designed for special needs students & for capitalized interest in connection with notes or bonds",5747,4075,3.52,37,120000000,,combo
3825,5,2010,PRINCETON CSD,44677,3901572,HAMI,current operating expenses,5747,4075,1.49,100,,,combo
3826,5,2010,THREE RIVERS LSD,47399,3904351,HAMI,"to construct, add, re11ate & improve school facilities, land acquisition & providing equipment, furnishings & site improvements therefor",2905,2790,4.47,37,37145000,,combo
3827,5,2010,THREE RIVERS LSD,47399,3904351,HAMI,to maintain the classroom facilities included in the project,2905,2790,0.5,23,,,combo
3828,5,2010,BUCKEYE LSD,48470,3904743,JEFF,"to construct school facilities & re11ate, improve & construct additions to school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same, improve the sites thereof & acquire land & interests in land as necessary in connection therewith",1963,2727,4.7,37,26000000,,combo
3829,5,2010,BUCKEYE LSD,48470,3904743,JEFF,"to acquire, construct, enlarge re11ate & finance permanent improvements",1963,2727,1.5,100,,,combo
3830,5,2010,MADISON LSD,49452,3904548,LAKE,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program together with as applicable, new construction, re11ations & other improvements to school facilities, equipment, furnishings, site improvements & all necessary appurtenances",2409,2015,2.83,37,21857274,,combo
3831,5,2010,MADISON LSD,49452,3904548,LAKE,to maintain the classroom facilities included in the project,2409,2015,0.5,23,,,combo
3832,5,2010,NORTHRIDGE LSD,48033,3904743,LICK,to construct school facilities & locally funded initiatives under the Exceptional Needs Program of the Ohio School Facilities Commission; to furnish & equip the same; improve the sites thereof & acquire interests in land necessary in connection therewith,720,2254,3.99,37,17950000,,combo
3833,5,2010,NORTHRIDGE LSD,48033,3904743,LICK,"to acquire, construct, enlarge re11ate & finance permanent improvements",720,2254,1,100,,,combo
3834,5,2010,COLUMBIA LSD,48140,3904743,LORA,"to construct, re11ate, remodel, add to, furnish, equip & otherwise improve school district buildings & facilities, & improving & equipping sites for such buildings & facilities",925,1073,1.85,28,6000000,,combo
3835,5,2010,COLUMBIA LSD,48140,3904743,LORA,"to acquire, construct, enlarge re11ate & finance permanent improvements",925,1073,1.25,5,,,combo
3836,5,2010,AUSTINTOWN LSD,48298,3904743,MAHO,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,4827,3792,2.4,37,26682099,,combo
3837,5,2010,AUSTINTOWN LSD,48298,3904743,MAHO,to maintain the classroom facilities included in the project,4827,3792,0.5,23,,,combo
3838,5,2010,SOUTHERN LSD,49064,3904743,MEIG,"to construct school facilities, including facilities under the Ohio School Facilities Commission Classroom Facilities Assistance Program, to re11ate, improve & construct additions to existing school facilities, including improvements to school technology; to furnish & equip the same & landscaping & improving the sites thereof",341,425,2.7,37,3950000,,combo
3839,5,2010,SOUTHERN LSD,49064,3904743,MEIG,"to acquire, construct, enlarge re11ate & finance permanent improvements",341,425,0.5,100,,,combo
3840,5,2010,NOBLE LSD,48900,3904743,NOBL,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program, together with other improvements to school facilities",821,992,3.97,28,8332707,,combo
3841,5,2010,NOBLE LSD,48900,3904743,NOBL,to maintain the classroom facilities included in the project,821,992,0.5,23,,,combo
3842,5,2010,NOBLE LSD,48900,3904743,NOBL,current expenses,821,992,3.52,100,,,combo
3843,5,2010,EATON COMMUNITY CSD,43935,3904365,PREB,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program (including construction of a new elementary school building & a new middle school building) & other improvements to school facilities, including technology & site improvements, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",1831,1696,1.4,28,6850000,,combo
3844,5,2010,EATON COMMUNITY CSD,43935,3904365,PREB,to maintain the classroom facilities included in the project,1831,1696,0.5,23,,,combo
3845,5,2010,TWIN VALLEY COMMUNITY LSD,49296,3904548,PREB,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,553,727,1.6,28,2936146,,combo
3846,5,2010,TWIN VALLEY COMMUNITY LSD,49296,3904548,PREB,to maintain the classroom facilities included in the project,553,727,0.5,23,,,combo
3847,5,2010,MADISON LSD,49452,3904548,RICH,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program for a segmented project (including construction of a new 5-8 School building), a cafeteria/auditorium & other improvements to school facilities, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",2042,2084,3.7,37,25800161,,combo
3848,5,2010,MADISON LSD,49452,3904548,RICH,to maintain the classroom facilities included in the project,2042,2084,0.5,23,,,combo
3849,5,2010,SHELBY CSD,44776,3901572,RICH,"to construct, add to, re11ate, remodel, furnish, equip, & otherwise improve school district buildings & facilities & improving & equipping real estate for school purposes",1738,1822,4,35,17000000,,combo
3850,5,2010,SHELBY CSD,44776,3901572,RICH,"to acquire, construct, enlarge re11ate & finance permanent improvements",1738,1822,1,100,,,combo
3851,5,2010,HOPEWELL-LOUDON LSD,49700,3904548,SENE,current expenses,972,865,,38,,,combo
3852,5,2010,HOPEWELL-LOUDON LSD,49700,3904548,SENE,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same; to improve the sites thereof & acquire interests in land in connection therewith,972,865,5.88,38,10975000,,combo
3853,5,2010,OLD FORT LSD,49726,3904548,SENE,to construct school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same & improve the sites thereof,303,482,6.28,38,5357728,,combo
3854,5,2010,OLD FORT LSD,49726,3904548,SENE,"to acquire, construct, enlarge re11ate & finance permanent improvements",303,482,0.5,100,,,combo
3855,5,2010,NORTON CSD,44552,3904368,SUMM,"to construct, furnish, equip, add to, re11ate, remodel, rehabilitate & improve school district buildings & facilities, & acquire, clear, improve & equip real estate for school purposes",1713,2090,4.6,37,27505239,,combo
3856,5,2010,NORTON CSD,44552,3904368,SUMM,"to acquire, construct, enlarge re11ate & finance permanent improvements",1713,2090,2,100,,,combo
